"Id","Date","Time","Value","Activity","d"
"2.022484408E9","4/1/2016"," 4:38:30 PM","71.0","Normal","1"
"2.022484408E9","4/1/2016"," 4:38:45 PM","70.0","Normal","0"
"2.022484408E9","4/1/2016"," 4:39:00 PM","74.0","Normal","4"
"2.022484408E9","4/1/2016"," 4:39:20 PM","74.0","Normal","4"
"2.022484408E9","4/1/2016"," 4:39:35 PM","79.0","Normal","9"
"2.022484408E9","4/1/2016"," 4:40:05 PM","77.0","Normal","7"
"2.022484408E9","4/1/2016"," 4:40:25 PM","76.0","Normal","6"
"2.022484408E9","4/1/2016"," 4:40:45 PM","74.0","Normal","4"
"2.022484408E9","4/1/2016"," 4:41:20 PM","74.0","Normal","4"
"2.022484408E9","4/1/2016"," 4:41:40 PM","72.0","Normal","2"
"2.022484408E9","4/1/2016"," 4:42:10 PM","68.0","Normal","8"
"2.022484408E9","4/1/2016"," 4:42:35 PM","72.0","Normal","2"
"2.022484408E9","4/1/2016"," 4:43:10 PM","74.0","Normal","4"
"2.022484408E9","4/1/2016"," 4:43:40 PM","72.0","Normal","2"
"2.022484408E9","4/1/2016"," 4:44:05 PM","70.0","Normal","0"
"2.022484408E9","4/1/2016"," 4:44:30 PM","70.0","Normal","0"
"2.022484408E9","4/1/2016"," 4:44:55 PM","76.0","Normal","6"
"2.022484408E9","4/1/2016"," 4:45:20 PM","77.0","Normal","7"
"2.022484408E9","4/1/2016"," 4:45:55 PM","78.0","Normal","8"
"2.022484408E9","4/1/2016"," 4:46:10 PM","80.0","Normal","0"
"2.022484408E9","4/1/2016"," 4:46:45 PM","85.0","Normal","5"
"2.022484408E9","4/1/2016"," 4:47:20 PM","84.0","Normal","4"
"2.022484408E9","4/1/2016"," 4:48:00 PM","84.0","Normal","4"
"2.022484408E9","4/1/2016"," 4:48:35 PM","83.0","Normal","3"
"2.022484408E9","4/1/2016"," 4:49:15 PM","83.0","Normal","3"
"2.022484408E9","4/1/2016"," 4:49:45 PM","86.0","Normal","6"
"2.022484408E9","4/1/2016"," 4:50:15 PM","88.0","Normal","8"
"2.022484408E9","4/1/2016"," 4:50:30 PM","95.0","Normal","5"
"2.022484408E9","4/1/2016"," 4:50:45 PM","96.0","Normal","6"
"2.022484408E9","4/1/2016"," 4:51:15 PM","97.0","Normal","7"
"2.022484408E9","4/1/2016"," 4:51:40 PM","89.0","Normal","9"
"2.022484408E9","4/1/2016"," 4:52:00 PM","90.0","Normal","0"
"2.022484408E9","4/1/2016"," 4:52:35 PM","89.0","Normal","9"
"2.022484408E9","4/1/2016"," 4:52:55 PM","89.0","Normal","9"
"2.022484408E9","4/1/2016"," 4:53:30 PM","88.0","Normal","8"
"2.022484408E9","4/1/2016"," 4:54:00 PM","86.0","Normal","6"
"2.022484408E9","4/1/2016"," 4:54:15 PM","83.0","Normal","3"
"2.022484408E9","4/1/2016"," 4:54:30 PM","85.0","Normal","5"
"2.022484408E9","4/1/2016"," 4:54:50 PM","91.0","Normal","1"
"2.022484408E9","4/1/2016"," 4:55:10 PM","94.0","Normal","4"
"2.022484408E9","4/1/2016"," 4:55:25 PM","101.0","Exercise","01"
"2.022484408E9","4/1/2016"," 4:55:40 PM","104.0","Exercise","04"
"2.022484408E9","4/1/2016"," 4:56:10 PM","100.0","Exercise","00"
"2.022484408E9","4/1/2016"," 4:56:30 PM","102.0","Exercise","02"
"2.022484408E9","4/1/2016"," 4:56:50 PM","105.0","Exercise","05"
"2.022484408E9","4/1/2016"," 4:57:05 PM","103.0","Exercise","03"
"2.022484408E9","4/1/2016"," 4:57:30 PM","103.0","Exercise","03"
"2.022484408E9","4/1/2016"," 4:57:45 PM","98.0","Normal","8"
"2.022484408E9","4/1/2016"," 4:58:00 PM","95.0","Normal","5"
"2.022484408E9","4/1/2016"," 4:58:35 PM","97.0","Normal","7"
"2.022484408E9","4/1/2016"," 4:59:00 PM","98.0","Normal","8"
"2.022484408E9","4/1/2016"," 4:59:15 PM","87.0","Normal","7"
"2.022484408E9","4/1/2016"," 4:59:45 PM","90.0","Normal","0"
"2.022484408E9","4/1/2016"," 5:00:10 PM","99.0","Normal","9"
"2.022484408E9","4/1/2016"," 5:00:30 PM","102.0","Exercise","02"
"2.022484408E9","4/1/2016"," 5:00:45 PM","102.0","Exercise","02"
"2.022484408E9","4/1/2016"," 5:01:00 PM","105.0","Exercise","05"
"2.022484408E9","4/1/2016"," 5:01:20 PM","104.0","Exercise","04"
"2.022484408E9","4/1/2016"," 5:01:35 PM","100.0","Exercise","00"
"2.022484408E9","4/1/2016"," 5:02:05 PM","97.0","Normal","7"
"2.022484408E9","4/1/2016"," 5:02:25 PM","89.0","Normal","9"
"2.022484408E9","4/1/2016"," 5:02:40 PM","91.0","Normal","1"
"2.022484408E9","4/1/2016"," 5:03:05 PM","94.0","Normal","4"
"2.022484408E9","4/1/2016"," 5:03:25 PM","87.0","Normal","7"
"2.022484408E9","4/1/2016"," 5:03:40 PM","94.0","Normal","4"
"2.022484408E9","4/1/2016"," 5:04:05 PM","99.0","Normal","9"
"2.022484408E9","4/1/2016"," 5:04:35 PM","98.0","Normal","8"
"2.022484408E9","4/1/2016"," 5:05:15 PM","99.0","Normal","9"
"2.022484408E9","4/1/2016"," 5:06:00 PM","99.0","Normal","9"
"2.022484408E9","4/1/2016"," 5:06:45 PM","99.0","Normal","9"
"2.022484408E9","4/1/2016"," 5:07:10 PM","99.0","Normal","9"
"2.022484408E9","4/1/2016"," 5:07:30 PM","98.0","Normal","8"
"2.022484408E9","4/1/2016"," 5:08:00 PM","100.0","Exercise","00"
"2.022484408E9","4/1/2016"," 5:08:40 PM","100.0","Exercise","00"
"2.022484408E9","4/1/2016"," 5:09:05 PM","93.0","Normal","3"
"2.022484408E9","4/1/2016"," 5:09:35 PM","95.0","Normal","5"
"2.022484408E9","4/1/2016"," 5:10:00 PM","98.0","Normal","8"
"2.022484408E9","4/1/2016"," 5:10:40 PM","98.0","Normal","8"
"2.022484408E9","4/1/2016"," 5:11:05 PM","99.0","Normal","9"
"2.022484408E9","4/1/2016"," 5:11:25 PM","98.0","Normal","8"
"2.022484408E9","4/1/2016"," 5:11:55 PM","98.0","Normal","8"
"2.022484408E9","4/1/2016"," 5:12:15 PM","104.0","Exercise","04"
"2.022484408E9","4/1/2016"," 5:12:35 PM","96.0","Normal","6"
"2.022484408E9","4/1/2016"," 5:12:55 PM","97.0","Normal","7"
"2.022484408E9","4/1/2016"," 5:13:25 PM","97.0","Normal","7"
"2.022484408E9","4/1/2016"," 5:13:40 PM","91.0","Normal","1"
"2.022484408E9","4/1/2016"," 5:14:00 PM","86.0","Normal","6"
"2.022484408E9","4/1/2016"," 5:14:25 PM","88.0","Normal","8"
"2.022484408E9","4/1/2016"," 5:14:40 PM","94.0","Normal","4"
"2.022484408E9","4/1/2016"," 5:15:05 PM","94.0","Normal","4"
"2.022484408E9","4/1/2016"," 5:15:20 PM","96.0","Normal","6"
"2.022484408E9","4/1/2016"," 5:15:35 PM","94.0","Normal","4"
"2.022484408E9","4/1/2016"," 5:16:00 PM","94.0","Normal","4"
"2.022484408E9","4/1/2016"," 5:16:25 PM","100.0","Exercise","00"
"2.022484408E9","4/1/2016"," 5:16:40 PM","102.0","Exercise","02"
"2.022484408E9","4/1/2016"," 5:17:15 PM","103.0","Exercise","03"
"2.022484408E9","4/1/2016"," 5:17:30 PM","106.0","Exercise","06"
"2.022484408E9","4/1/2016"," 5:18:00 PM","105.0","Exercise","05"
"2.022484408E9","4/1/2016"," 5:18:20 PM","97.0","Normal","7"
"2.022484408E9","4/1/2016"," 5:18:55 PM","94.0","Normal","4"
"2.022484408E9","4/1/2016"," 5:19:20 PM","101.0","Exercise","01"
"2.022484408E9","4/1/2016"," 5:19:45 PM","103.0","Exercise","03"
"2.022484408E9","4/1/2016"," 5:20:10 PM","106.0","Exercise","06"
"2.022484408E9","4/1/2016"," 5:20:30 PM","107.0","Exercise","07"
"2.022484408E9","4/1/2016"," 5:20:55 PM","108.0","Exercise","08"
"2.022484408E9","4/1/2016"," 5:21:25 PM","107.0","Exercise","07"
"2.022484408E9","4/1/2016"," 5:21:45 PM","106.0","Exercise","06"
"2.022484408E9","4/1/2016"," 5:22:10 PM","104.0","Exercise","04"
"2.022484408E9","4/1/2016"," 5:22:30 PM","103.0","Exercise","03"
"2.022484408E9","4/1/2016"," 5:22:55 PM","107.0","Exercise","07"
"2.022484408E9","4/1/2016"," 5:23:10 PM","107.0","Exercise","07"
"2.022484408E9","4/1/2016"," 5:23:25 PM","103.0","Exercise","03"
"2.022484408E9","4/1/2016"," 5:23:40 PM","98.0","Normal","8"
"2.022484408E9","4/1/2016"," 5:23:55 PM","89.0","Normal","9"
"2.022484408E9","4/1/2016"," 5:24:20 PM","90.0","Normal","0"
"2.022484408E9","4/1/2016"," 5:24:35 PM","95.0","Normal","5"
"2.022484408E9","4/1/2016"," 5:25:00 PM","88.0","Normal","8"
"2.022484408E9","4/1/2016"," 5:25:15 PM","79.0","Normal","9"
"2.022484408E9","4/1/2016"," 5:25:40 PM","73.0","Normal","3"
"2.022484408E9","4/1/2016"," 5:26:15 PM","72.0","Normal","2"
"2.022484408E9","4/1/2016"," 5:26:30 PM","71.0","Normal","1"
"2.022484408E9","4/1/2016"," 5:26:45 PM","72.0","Normal","2"
"2.022484408E9","4/1/2016"," 5:27:10 PM","74.0","Normal","4"
"2.022484408E9","4/1/2016"," 5:27:45 PM","70.0","Normal","0"
"2.022484408E9","4/1/2016"," 5:28:10 PM","68.0","Normal","8"
"2.022484408E9","4/1/2016"," 5:28:50 PM","67.0","Normal","7"
"2.022484408E9","4/1/2016"," 5:29:25 PM","66.0","Normal","6"
"2.022484408E9","4/1/2016"," 5:29:50 PM","64.0","Normal","4"
"2.022484408E9","4/1/2016"," 5:30:20 PM","65.0","Normal","5"
"2.022484408E9","4/1/2016"," 5:30:45 PM","67.0","Normal","7"
"2.022484408E9","4/1/2016"," 5:31:10 PM","70.0","Normal","0"
"2.022484408E9","4/1/2016"," 5:31:35 PM","73.0","Normal","3"
"2.022484408E9","4/1/2016"," 5:32:10 PM","71.0","Normal","1"
"2.022484408E9","4/1/2016"," 5:32:45 PM","71.0","Normal","1"
"2.022484408E9","4/1/2016"," 5:33:15 PM","75.0","Normal","5"
"2.022484408E9","4/1/2016"," 5:33:30 PM","78.0","Normal","8"
"2.022484408E9","4/1/2016"," 5:34:10 PM","78.0","Normal","8"
"2.022484408E9","4/1/2016"," 5:34:55 PM","78.0","Normal","8"
"2.022484408E9","4/1/2016"," 5:35:35 PM","77.0","Normal","7"
"2.022484408E9","4/1/2016"," 5:36:15 PM","77.0","Normal","7"
"2.022484408E9","4/1/2016"," 5:37:00 PM","77.0","Normal","7"
"2.022484408E9","4/1/2016"," 5:37:40 PM","76.0","Normal","6"
"2.022484408E9","4/1/2016"," 5:38:15 PM","81.0","Normal","1"
"2.022484408E9","4/1/2016"," 5:38:35 PM","86.0","Normal","6"
"2.022484408E9","4/1/2016"," 5:38:50 PM","93.0","Normal","3"
"2.022484408E9","4/1/2016"," 5:39:25 PM","92.0","Normal","2"
"2.022484408E9","4/1/2016"," 5:39:55 PM","92.0","Normal","2"
"2.022484408E9","4/1/2016"," 5:40:20 PM","90.0","Normal","0"
"2.022484408E9","4/1/2016"," 5:40:50 PM","92.0","Normal","2"
"2.022484408E9","4/1/2016"," 5:41:05 PM","93.0","Normal","3"
"2.022484408E9","4/1/2016"," 5:41:25 PM","91.0","Normal","1"
"2.022484408E9","4/1/2016"," 5:42:00 PM","89.0","Normal","9"
"2.022484408E9","4/1/2016"," 5:42:30 PM","88.0","Normal","8"
"2.022484408E9","4/1/2016"," 5:42:55 PM","87.0","Normal","7"
"2.022484408E9","4/1/2016"," 5:43:10 PM","94.0","Normal","4"
"2.022484408E9","4/1/2016"," 5:43:35 PM","92.0","Normal","2"
"2.022484408E9","4/1/2016"," 5:44:15 PM","91.0","Normal","1"
"2.022484408E9","4/1/2016"," 5:44:40 PM","97.0","Normal","7"
"2.022484408E9","4/1/2016"," 5:45:05 PM","97.0","Normal","7"
"2.022484408E9","4/1/2016"," 5:45:40 PM","96.0","Normal","6"
"2.022484408E9","4/1/2016"," 5:45:55 PM","94.0","Normal","4"
"2.022484408E9","4/1/2016"," 5:46:20 PM","89.0","Normal","9"
"2.022484408E9","4/1/2016"," 5:46:50 PM","85.0","Normal","5"
"2.022484408E9","4/1/2016"," 5:47:35 PM","84.0","Normal","4"
"2.022484408E9","4/1/2016"," 5:48:10 PM","84.0","Normal","4"
"2.022484408E9","4/1/2016"," 5:48:40 PM","82.0","Normal","2"
"2.022484408E9","4/1/2016"," 5:49:10 PM","81.0","Normal","1"
"2.022484408E9","4/1/2016"," 5:49:25 PM","80.0","Normal","0"
"2.022484408E9","4/1/2016"," 5:50:05 PM","82.0","Normal","2"
"2.022484408E9","4/1/2016"," 5:50:30 PM","81.0","Normal","1"
"2.022484408E9","4/1/2016"," 5:51:15 PM","81.0","Normal","1"
"2.022484408E9","4/1/2016"," 5:51:40 PM","83.0","Normal","3"
"2.022484408E9","4/1/2016"," 5:52:10 PM","87.0","Normal","7"
"2.022484408E9","4/1/2016"," 5:52:25 PM","91.0","Normal","1"
"2.022484408E9","4/1/2016"," 5:52:45 PM","94.0","Normal","4"
"2.022484408E9","4/1/2016"," 5:53:20 PM","96.0","Normal","6"
"2.022484408E9","4/1/2016"," 5:53:55 PM","97.0","Normal","7"
"2.022484408E9","4/1/2016"," 5:54:20 PM","104.0","Exercise","04"
"2.022484408E9","4/1/2016"," 5:54:45 PM","101.0","Exercise","01"
"2.022484408E9","4/1/2016"," 5:55:05 PM","99.0","Normal","9"
"2.022484408E9","4/1/2016"," 5:55:35 PM","95.0","Normal","5"
"2.022484408E9","4/1/2016"," 5:55:50 PM","91.0","Normal","1"
"2.022484408E9","4/1/2016"," 5:56:20 PM","73.0","Normal","3"
"2.022484408E9","4/1/2016"," 5:56:45 PM","71.0","Normal","1"
"2.022484408E9","4/1/2016"," 5:57:05 PM","66.0","Normal","6"
"2.022484408E9","4/1/2016"," 5:57:30 PM","63.0","Normal","3"
"2.022484408E9","4/1/2016"," 5:58:10 PM","62.0","Normal","2"
"2.022484408E9","4/1/2016"," 5:58:40 PM","61.0","Normal","1"
"2.022484408E9","4/1/2016"," 5:59:10 PM","57.0","Normal","7"
"2.022484408E9","4/1/2016"," 5:59:40 PM","62.0","Normal","2"
"2.022484408E9","4/1/2016"," 6:00:10 PM","60.0","Normal","0"
"2.022484408E9","4/1/2016"," 6:00:40 PM","55.0","Normal","5"
"2.022484408E9","4/1/2016"," 6:01:10 PM","62.0","Normal","2"
"2.022484408E9","4/1/2016"," 6:01:40 PM","60.0","Normal","0"
"2.022484408E9","4/1/2016"," 6:02:10 PM","57.0","Normal","7"
"2.022484408E9","4/1/2016"," 6:02:40 PM","57.0","Normal","7"
"2.022484408E9","4/1/2016"," 6:03:10 PM","58.0","Normal","8"
"2.022484408E9","4/1/2016"," 6:03:40 PM","58.0","Normal","8"
"2.022484408E9","4/1/2016"," 6:04:10 PM","57.0","Normal","7"
"2.022484408E9","4/1/2016"," 6:04:40 PM","60.0","Normal","0"
"2.022484408E9","4/1/2016"," 6:05:10 PM","59.0","Normal","9"
"2.022484408E9","4/1/2016"," 6:05:35 PM","54.0","Normal","4"
"2.022484408E9","4/1/2016"," 6:06:00 PM","57.0","Normal","7"
"2.022484408E9","4/1/2016"," 6:06:15 PM","60.0","Normal","0"
"2.022484408E9","4/1/2016"," 6:06:30 PM","65.0","Normal","5"
"2.022484408E9","4/1/2016"," 6:06:50 PM","67.0","Normal","7"
"2.022484408E9","4/1/2016"," 6:07:15 PM","71.0","Normal","1"
"2.022484408E9","4/1/2016"," 6:07:40 PM","70.0","Normal","0"
"2.022484408E9","4/1/2016"," 6:08:05 PM","74.0","Normal","4"
"2.022484408E9","4/1/2016"," 6:08:20 PM","81.0","Normal","1"
"2.022484408E9","4/1/2016"," 6:08:45 PM","81.0","Normal","1"
"2.022484408E9","4/1/2016"," 6:09:10 PM","70.0","Normal","0"
"2.022484408E9","4/1/2016"," 6:09:50 PM","70.0","Normal","0"
"2.022484408E9","4/1/2016"," 6:10:15 PM","66.0","Normal","6"
"2.022484408E9","4/1/2016"," 6:10:50 PM","68.0","Normal","8"
"2.022484408E9","4/1/2016"," 6:11:15 PM","67.0","Normal","7"
"2.022484408E9","4/1/2016"," 6:11:35 PM","68.0","Normal","8"
"2.022484408E9","4/1/2016"," 6:12:00 PM","64.0","Normal","4"
"2.022484408E9","4/1/2016"," 6:12:30 PM","66.0","Normal","6"
"2.022484408E9","4/1/2016"," 6:13:05 PM","67.0","Normal","7"
"2.022484408E9","4/1/2016"," 6:13:40 PM","69.0","Normal","9"
"2.022484408E9","4/1/2016"," 6:14:15 PM","70.0","Normal","0"
"2.022484408E9","4/1/2016"," 6:14:40 PM","69.0","Normal","9"
"2.022484408E9","4/1/2016"," 6:15:15 PM","63.0","Normal","3"
"2.022484408E9","4/1/2016"," 6:15:45 PM","64.0","Normal","4"
"2.022484408E9","4/1/2016"," 6:16:10 PM","66.0","Normal","6"
"2.022484408E9","4/1/2016"," 6:16:25 PM","73.0","Normal","3"
"2.022484408E9","4/1/2016"," 6:16:50 PM","70.0","Normal","0"
"2.022484408E9","4/1/2016"," 6:17:35 PM","68.0","Normal","8"
"2.022484408E9","4/1/2016"," 6:18:00 PM","71.0","Normal","1"
"2.022484408E9","4/1/2016"," 6:18:30 PM","72.0","Normal","2"
"2.022484408E9","4/1/2016"," 6:18:45 PM","71.0","Normal","1"
"2.022484408E9","4/1/2016"," 6:19:20 PM","71.0","Normal","1"
"2.022484408E9","4/1/2016"," 6:19:50 PM","69.0","Normal","9"
"2.022484408E9","4/1/2016"," 6:20:30 PM","68.0","Normal","8"
"2.022484408E9","4/1/2016"," 6:21:10 PM","67.0","Normal","7"
"2.022484408E9","4/1/2016"," 6:21:25 PM","71.0","Normal","1"
"2.022484408E9","4/1/2016"," 6:21:50 PM","74.0","Normal","4"
"2.022484408E9","4/1/2016"," 6:22:25 PM","66.0","Normal","6"
"2.022484408E9","4/1/2016"," 6:23:00 PM","65.0","Normal","5"
"2.022484408E9","4/1/2016"," 6:23:25 PM","66.0","Normal","6"
"2.022484408E9","4/1/2016"," 6:23:40 PM","70.0","Normal","0"
"2.022484408E9","4/1/2016"," 6:24:00 PM","74.0","Normal","4"
"2.022484408E9","4/1/2016"," 6:24:15 PM","78.0","Normal","8"
"2.022484408E9","4/1/2016"," 6:24:30 PM","77.0","Normal","7"
"2.022484408E9","4/1/2016"," 6:25:00 PM","80.0","Normal","0"
"2.022484408E9","4/1/2016"," 6:25:15 PM","80.0","Normal","0"
"2.022484408E9","4/1/2016"," 6:25:35 PM","84.0","Normal","4"
"2.022484408E9","4/1/2016"," 6:25:55 PM","87.0","Normal","7"
"2.022484408E9","4/1/2016"," 6:29:45 PM","89.0","Normal","9"
"2.022484408E9","4/1/2016"," 6:30:10 PM","84.0","Normal","4"
"2.022484408E9","4/1/2016"," 6:30:35 PM","85.0","Normal","5"
"2.022484408E9","4/1/2016"," 6:31:10 PM","85.0","Normal","5"
"2.022484408E9","4/1/2016"," 6:31:35 PM","84.0","Normal","4"
"2.022484408E9","4/1/2016"," 6:32:05 PM","84.0","Normal","4"
"2.022484408E9","4/1/2016"," 6:32:20 PM","87.0","Normal","7"
"2.022484408E9","4/1/2016"," 6:32:50 PM","89.0","Normal","9"
"2.022484408E9","4/1/2016"," 6:33:05 PM","88.0","Normal","8"
"2.022484408E9","4/1/2016"," 6:33:25 PM","85.0","Normal","5"
"2.022484408E9","4/1/2016"," 6:33:40 PM","81.0","Normal","1"
"2.022484408E9","4/1/2016"," 6:33:55 PM","75.0","Normal","5"
"2.022484408E9","4/1/2016"," 6:34:20 PM","74.0","Normal","4"
"2.022484408E9","4/1/2016"," 6:34:45 PM","79.0","Normal","9"
"2.022484408E9","4/1/2016"," 6:35:00 PM","79.0","Normal","9"
"2.022484408E9","4/1/2016"," 6:35:30 PM","81.0","Normal","1"
"2.022484408E9","4/1/2016"," 6:35:50 PM","78.0","Normal","8"
"2.022484408E9","4/1/2016"," 6:36:25 PM","79.0","Normal","9"
"2.022484408E9","4/1/2016"," 6:36:50 PM","80.0","Normal","0"
"2.022484408E9","4/1/2016"," 6:37:10 PM","76.0","Normal","6"
"2.022484408E9","4/1/2016"," 6:37:25 PM","79.0","Normal","9"
"2.022484408E9","4/1/2016"," 6:38:00 PM","78.0","Normal","8"
"2.022484408E9","4/1/2016"," 6:38:30 PM","78.0","Normal","8"
"2.022484408E9","4/1/2016"," 6:38:45 PM","84.0","Normal","4"
"2.022484408E9","4/1/2016"," 6:39:15 PM","86.0","Normal","6"
"2.022484408E9","4/1/2016"," 6:39:45 PM","91.0","Normal","1"
"2.022484408E9","4/1/2016"," 6:40:05 PM","99.0","Normal","9"
"2.022484408E9","4/1/2016"," 6:40:25 PM","103.0","Exercise","03"
"2.022484408E9","4/1/2016"," 6:40:50 PM","101.0","Exercise","01"
"2.022484408E9","4/1/2016"," 6:41:20 PM","100.0","Exercise","00"
"2.022484408E9","4/1/2016"," 6:42:05 PM","100.0","Exercise","00"
"2.022484408E9","4/1/2016"," 6:42:45 PM","99.0","Normal","9"
"2.022484408E9","4/1/2016"," 6:43:20 PM","98.0","Normal","8"
"2.022484408E9","4/1/2016"," 6:43:40 PM","104.0","Exercise","04"
"2.022484408E9","4/1/2016"," 6:44:15 PM","104.0","Exercise","04"
"2.022484408E9","4/1/2016"," 6:44:45 PM","103.0","Exercise","03"
"2.022484408E9","4/1/2016"," 6:45:15 PM","102.0","Exercise","02"
"2.022484408E9","4/1/2016"," 6:45:30 PM","100.0","Exercise","00"
"2.022484408E9","4/1/2016"," 6:45:55 PM","100.0","Exercise","00"
"2.022484408E9","4/1/2016"," 6:46:15 PM","95.0","Normal","5"
"2.022484408E9","4/1/2016"," 6:46:30 PM","94.0","Normal","4"
"2.022484408E9","4/1/2016"," 6:46:50 PM","92.0","Normal","2"
"2.022484408E9","4/1/2016"," 6:47:25 PM","91.0","Normal","1"
"2.022484408E9","4/1/2016"," 6:47:50 PM","84.0","Normal","4"
"2.022484408E9","4/1/2016"," 6:48:25 PM","83.0","Normal","3"
"2.022484408E9","4/1/2016"," 6:48:45 PM","85.0","Normal","5"
"2.022484408E9","4/1/2016"," 6:49:05 PM","87.0","Normal","7"
"2.022484408E9","4/1/2016"," 6:49:45 PM","86.0","Normal","6"
"2.022484408E9","4/1/2016"," 6:50:15 PM","84.0","Normal","4"
"2.022484408E9","4/1/2016"," 6:51:00 PM","84.0","Normal","4"
"2.022484408E9","4/1/2016"," 6:51:35 PM","83.0","Normal","3"
"2.022484408E9","4/1/2016"," 6:52:05 PM","80.0","Normal","0"
"2.022484408E9","4/1/2016"," 6:52:25 PM","78.0","Normal","8"
"2.022484408E9","4/1/2016"," 6:52:40 PM","70.0","Normal","0"
"2.022484408E9","4/1/2016"," 6:53:10 PM","71.0","Normal","1"
"2.022484408E9","4/1/2016"," 6:53:45 PM","73.0","Normal","3"
"2.022484408E9","4/1/2016"," 6:54:20 PM","72.0","Normal","2"
"2.022484408E9","4/1/2016"," 6:54:55 PM","73.0","Normal","3"
"2.022484408E9","4/1/2016"," 6:55:10 PM","76.0","Normal","6"
"2.022484408E9","4/1/2016"," 6:55:50 PM","74.0","Normal","4"
"2.022484408E9","4/1/2016"," 6:56:25 PM","69.0","Normal","9"
"2.022484408E9","4/1/2016"," 6:57:00 PM","70.0","Normal","0"
"2.022484408E9","4/1/2016"," 6:57:35 PM","70.0","Normal","0"
"2.022484408E9","4/1/2016"," 6:57:55 PM","71.0","Normal","1"
"2.022484408E9","4/1/2016"," 6:58:20 PM","70.0","Normal","0"
"2.022484408E9","4/1/2016"," 6:59:05 PM","70.0","Normal","0"
"2.022484408E9","4/1/2016"," 6:59:30 PM","70.0","Normal","0"
"2.022484408E9","4/1/2016"," 7:00:00 PM","73.0","Normal","3"
"2.022484408E9","4/1/2016"," 7:00:30 PM","74.0","Normal","4"
"2.022484408E9","4/1/2016"," 7:00:55 PM","74.0","Normal","4"
"2.022484408E9","4/1/2016"," 7:01:15 PM","72.0","Normal","2"
"2.022484408E9","4/1/2016"," 7:01:40 PM","69.0","Normal","9"
"2.022484408E9","4/1/2016"," 7:01:55 PM","65.0","Normal","5"
"2.022484408E9","4/1/2016"," 7:02:40 PM","64.0","Normal","4"
"2.022484408E9","4/1/2016"," 7:03:10 PM","68.0","Normal","8"
"2.022484408E9","4/1/2016"," 7:03:25 PM","73.0","Normal","3"
"2.022484408E9","4/1/2016"," 7:03:40 PM","74.0","Normal","4"
"2.022484408E9","4/1/2016"," 7:04:15 PM","74.0","Normal","4"
"2.022484408E9","4/1/2016"," 7:04:45 PM","79.0","Normal","9"
"2.022484408E9","4/1/2016"," 7:05:30 PM","79.0","Normal","9"
"2.022484408E9","4/1/2016"," 7:06:15 PM","79.0","Normal","9"
"2.022484408E9","4/1/2016"," 7:06:50 PM","79.0","Normal","9"
"2.022484408E9","4/1/2016"," 7:07:30 PM","78.0","Normal","8"
"2.022484408E9","4/1/2016"," 7:07:50 PM","79.0","Normal","9"
"2.022484408E9","4/1/2016"," 7:08:10 PM","79.0","Normal","9"
"2.022484408E9","4/1/2016"," 7:08:25 PM","77.0","Normal","7"
"2.022484408E9","4/1/2016"," 7:08:45 PM","73.0","Normal","3"
"2.022484408E9","4/1/2016"," 7:09:10 PM","70.0","Normal","0"
"2.022484408E9","4/1/2016"," 7:09:50 PM","70.0","Normal","0"
"2.022484408E9","4/1/2016"," 7:10:15 PM","71.0","Normal","1"
"2.022484408E9","4/1/2016"," 7:10:40 PM","70.0","Normal","0"
"2.022484408E9","4/1/2016"," 7:11:05 PM","73.0","Normal","3"
"2.022484408E9","4/1/2016"," 7:11:50 PM","74.0","Normal","4"
"2.022484408E9","4/1/2016"," 7:12:05 PM","79.0","Normal","9"
"2.022484408E9","4/1/2016"," 7:12:30 PM","78.0","Normal","8"
"2.022484408E9","4/1/2016"," 7:13:05 PM","78.0","Normal","8"
"2.022484408E9","4/1/2016"," 7:13:35 PM","77.0","Normal","7"
"2.022484408E9","4/1/2016"," 7:14:15 PM","77.0","Normal","7"
"2.022484408E9","4/1/2016"," 7:14:45 PM","77.0","Normal","7"
"2.022484408E9","4/1/2016"," 7:15:05 PM","80.0","Normal","0"
"2.022484408E9","4/1/2016"," 7:15:45 PM","82.0","Normal","2"
"2.022484408E9","4/1/2016"," 7:16:20 PM","81.0","Normal","1"
"2.022484408E9","4/1/2016"," 7:16:55 PM","80.0","Normal","0"
"2.022484408E9","4/1/2016"," 7:17:25 PM","79.0","Normal","9"
"2.022484408E9","4/1/2016"," 7:17:45 PM","86.0","Normal","6"
"2.022484408E9","4/1/2016"," 7:18:10 PM","89.0","Normal","9"
"2.022484408E9","4/1/2016"," 7:18:45 PM","92.0","Normal","2"
"2.022484408E9","4/1/2016"," 7:19:00 PM","94.0","Normal","4"
"2.022484408E9","4/1/2016"," 7:19:25 PM","94.0","Normal","4"
"2.022484408E9","4/1/2016"," 7:19:50 PM","91.0","Normal","1"
"2.022484408E9","4/1/2016"," 7:20:20 PM","90.0","Normal","0"
"2.022484408E9","4/1/2016"," 7:20:50 PM","88.0","Normal","8"
"2.022484408E9","4/1/2016"," 7:21:20 PM","87.0","Normal","7"
"2.022484408E9","4/1/2016"," 7:21:45 PM","83.0","Normal","3"
"2.022484408E9","4/1/2016"," 7:22:15 PM","81.0","Normal","1"
"2.022484408E9","4/1/2016"," 7:23:00 PM","81.0","Normal","1"
"2.022484408E9","4/1/2016"," 7:23:35 PM","78.0","Normal","8"
